NOC,Year,Total_Athletes,Total_Events,Bronze,Gold,No medal,Silver,Total_Medals,Medal_Efficiency,Previous_medal,Previous_gold,Rolling_3_avg_medal,Medal_growth_rate,Host,Gold_Ratio,Participation_Growth,Rolling_3_Efficiency
ETH,2008,29,10,2,4,22,1,7,0.2413793103448276,7.0,2.0,7.333333333333333,0.0,0,0.5714285714285714,0.07407407407407407,0.2656449553001277
ETH,2012,34,14,3,3,27,1,7,0.20588235294117646,7.0,4.0,7.0,0.0,0,0.42857142857142855,0.1724137931034483,0.23550697418175445
ETH,2016,38,16,5,1,30,2,8,0.21052631578947367,7.0,3.0,7.333333333333333,14.285714285714285,0,0.125,0.11764705882352941,0.2192626596918259
ETH,2020,38,15,2,1,34,1,4,0.10526315789473684,8.0,1.0,6.333333333333333,-50.0,0,0.25,0.0,0.17389060887512897
ETH,2024,33,13,0,1,31,3,4,0.12121212121212122,4.0,1.0,5.333333333333333,0.0,0,0.25,-0.13157894736842105,0.14566719829877725
EUN,1992,650,234,67,92,430,61,220,0.3384615384615385,0.0,0.0,0.0,0.0,0,0.41818181818181815,0.0,0.0
FIJ,1956,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FIJ,1956,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FIJ,1960,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0
FIJ,1968,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6666666666666666,0.0
FIJ,1972,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
FIJ,1976,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
FIJ,1984,26,22,0,0,26,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.2,0.0
FIJ,1988,41,31,0,0,41,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5769230769230769,0.0
FIJ,1992,36,32,0,0,36,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.12195121951219512,0.0
FIJ,1996,21,14,0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4166666666666667,0.0
FIJ,2000,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5714285714285714,0.0
FIJ,2004,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FIJ,2008,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
FIJ,2012,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
FIJ,2016,53,14,0,13,40,0,13,0.24528301886792453,0.0,0.0,4.333333333333333,inf,0,1.0,4.888888888888889,0.08176100628930817
FIJ,2020,32,8,13,13,6,0,26,0.8125,13.0,13.0,13.0,100.0,0,0.5,-0.39622641509433965,0.3525943396226415
FIJ,2024,36,11,0,0,22,14,14,0.3888888888888889,26.0,13.0,17.666666666666668,-46.15384615384615,0,0.0,0.125,0.4822239692522711
FIN,1906,18,11,1,2,14,1,4,0.2222222222222222,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0
FIN,1908,94,23,28,1,64,1,30,0.3191489361702128,4.0,2.0,0.0,650.0,0,0.03333333333333333,4.222222222222222,0.0
FIN,1912,233,49,22,9,162,40,71,0.30472103004291845,30.0,1.0,35.0,136.66666666666666,0,0.1267605633802817,1.4787234042553192,0.28203072947845115
FIN,1920,136,51,17,21,84,14,52,0.38235294117647056,71.0,9.0,51.0,-26.76056338028169,0,0.40384615384615385,-0.41630901287553645,0.33540763579653393
FIN,1924,253,69,15,24,201,13,52,0.20553359683794467,52.0,21.0,58.333333333333336,0.0,0,0.46153846153846156,0.8602941176470589,0.2975358560191112
FIN,1928,132,48,9,8,107,8,25,0.1893939393939394,52.0,24.0,43.0,-51.92307692307693,0,0.32,-0.4782608695652174,0.2590934924694515
FIN,1932,66,36,16,5,37,8,29,0.4393939393939394,25.0,8.0,35.333333333333336,16.0,0,0.1724137931034483,-0.5,0.2781071585419412
FIN,1936,186,70,13,8,159,6,27,0.14516129032258066,29.0,5.0,27.0,-6.896551724137931,0,0.2962962962962963,1.8181818181818181,0.2579830563701531
FIN,1948,215,84,8,17,182,8,33,0.15348837209302327,27.0,8.0,29.666666666666668,22.22222222222222,0,0.5151515151515151,0.15591397849462366,0.24601453393651443
FIN,1952,412,139,29,8,372,3,40,0.0970873786407767,33.0,17.0,33.333333333333336,21.21212121212121,0,0.2,0.9162790697674419,0.13191234701879354
FIN,1956,147,67,22,3,121,1,26,0.17687074829931973,40.0,8.0,33.0,-35.0,0,0.11538461538461539,-0.6432038834951457,0.1424821663443732
FIN,1956,147,67,22,3,121,1,26,0.17687074829931973,40.0,8.0,33.0,-35.0,0,0.11538461538461539,0.0,0.15027629174647203
FIN,1960,219,92,4,1,213,1,6,0.0273972602739726,26.0,3.0,24.0,-76.92307692307693,0,0.16666666666666666,0.4897959183673469,0.12704625229087066
FIN,1964,151,64,2,3,146,0,5,0.033112582781456956,6.0,1.0,12.333333333333334,-16.666666666666664,0,0.6,-0.3105022831050228,0.07912686378491642
FIN,1968,126,61,1,1,122,2,4,0.031746031746031744,5.0,3.0,5.0,-20.0,0,0.25,-0.16556291390728478,0.03075195826715375
FIN,1972,133,75,6,3,123,1,10,0.07518796992481203,4.0,1.0,6.333333333333333,150.0,0,0.3,0.05555555555555555,0.046682194817433555
FIN,1976,108,63,0,4,102,2,6,0.05555555555555555,10.0,3.0,6.666666666666667,-40.0,0,0.6666666666666666,-0.18796992481203006,0.05416318574213309
FIN,1980,125,71,5,3,116,1,9,0.072,6.0,4.0,8.333333333333334,50.0,0,0.3333333333333333,0.1574074074074074,0.0675811751601225
FIN,1984,107,76,6,4,95,2,12,0.11214953271028037,9.0,3.0,9.0,33.33333333333333,0,0.3333333333333333,-0.144,0.07990169608861196
FIN,1988,101,66,2,1,97,1,4,0.039603960396039604,12.0,4.0,8.333333333333334,-66.66666666666666,0,0.25,-0.056074766355140186,0.07458449770210664
FIN,1992,130,85,2,1,123,4,7,0.05384615384615385,4.0,1.0,7.666666666666667,75.0,0,0.14285714285714285,0.2871287128712871,0.06853321565082458
FIN,1996,105,74,1,1,101,2,4,0.0380952380952381,7.0,1.0,5.0,-42.857142857142854,0,0.25,-0.19230769230769232,0.04384845077914384
FIN,2000,88,64,1,3,83,1,5,0.056818181818181816,4.0,1.0,5.333333333333333,25.0,0,0.6,-0.1619047619047619,0.04958652458652457
FIN,2004,67,53,0,0,65,2,2,0.029850746268656716,5.0,3.0,3.6666666666666665,-60.0,0,0.0,-0.23863636363636365,0.041588055394025526
FIN,2008,70,55,2,1,65,2,5,0.07142857142857142,2.0,0.0,4.0,150.0,0,0.2,0.04477611940298507,0.05269916650513664
FIN,2012,69,61,4,0,64,1,5,0.07246376811594203,5.0,1.0,4.0,0.0,0,0.0,-0.014285714285714285,0.05791436193772337
FIN,2016,67,55,1,0,66,0,1,0.014925373134328358,5.0,0.0,3.6666666666666665,-80.0,0,0.0,-0.028985507246376812,0.05293923755961392
FIN,2020,49,37,2,0,47,0,2,0.04081632653061224,1.0,0.0,2.6666666666666665,100.0,0,0.0,-0.26865671641791045,0.04273515592696086
FIN,2024,57,46,0,0,62,0,0,0.0,2.0,0.0,1.0,-100.0,0,0.0,0.16326530612244897,0.018580566554980183
FRA,1896,26,18,2,5,15,4,11,0.4230769230769231,0.0,0.0,0.0,0.0,0,0.45454545454545453,0.0,0.0
FRA,1900,1071,81,82,52,836,101,235,0.21942110177404295,11.0,5.0,0.0,2036.3636363636363,1,0.22127659574468084,40.19230769230769,0.0
FRA,1904,2,2,0,0,0,2,2,1.0,235.0,52.0,82.66666666666667,-99.14893617021276,0,0.0,-0.9981325863678805,0.5474993416169887
FRA,1906,174,51,28,20,110,16,64,0.367816091954023,2.0,0.0,100.33333333333333,3100.0,0,0.3125,86.0,0.5290790645760219
FRA,1908,319,54,23,12,279,5,40,0.12539184952978055,64.0,20.0,35.333333333333336,-37.5,0,0.3,0.8333333333333334,0.49773598049460116
FRA,1912,232,66,5,10,206,11,26,0.11206896551724138,40.0,12.0,43.333333333333336,-35.0,0,0.38461538461538464,-0.2727272727272727,0.2017589690003483
FRA,1920,452,113,57,13,311,71,141,0.31194690265486724,26.0,10.0,69.0,442.3076923076923,0,0.09219858156028368,0.9482758620689655,0.18313590590062975
FRA,1924,636,128,22,37,526,51,110,0.17295597484276728,141.0,13.0,92.33333333333333,-21.98581560283688,1,0.33636363636363636,0.40707964601769914,0.198990614338292
FRA,1928,422,112,14,12,372,24,50,0.11848341232227488,110.0,37.0,100.33333333333333,-54.54545454545454,0,0.24,-0.33647798742138363,0.20112876327330312
FRA,1932,159,57,6,26,119,8,40,0.25157232704402516,50.0,12.0,66.66666666666667,-20.0,0,0.65,-0.6232227488151659,0.18100390473635578
FRA,1936,303,100,18,13,259,13,44,0.14521452145214522,40.0,26.0,44.666666666666664,10.0,0,0.29545454545454547,0.9056603773584906,0.17175675360614842
FRA,1948,433,135,24,26,361,22,72,0.16628175519630484,44.0,13.0,52.0,63.63636363636363,0,0.3611111111111111,0.429042904290429,0.1876895345641584
FRA,1952,408,131,17,14,368,9,40,0.09803921568627451,72.0,26.0,52.0,-44.44444444444444,0,0.35,-0.057736720554272515,0.13651183077824153
FRA,1956,227,101,13,7,194,13,33,0.14537444933920704,40.0,14.0,48.333333333333336,-17.5,0,0.21212121212121213,-0.44362745098039214,0.13656514007392878
FRA,1956,227,101,13,7,194,13,33,0.14537444933920704,40.0,14.0,48.333333333333336,-17.5,0,0.21212121212121213,0.0,0.12959603812156287
FRA,1960,363,120,6,0,351,6,12,0.03305785123966942,33.0,7.0,28.333333333333332,-63.63636363636363,0,0.0,0.5991189427312775,0.10793558330602783
FRA,1964,214,89,17,1,183,13,31,0.14485981308411214,12.0,0.0,25.333333333333332,158.33333333333331,0,0.03225806451612903,-0.41046831955922863,0.10776403788766287
FRA,1968,311,107,10,12,284,5,27,0.08681672025723473,31.0,1.0,23.333333333333332,-12.903225806451612,0,0.4444444444444444,0.4532710280373832,0.08824479486033876
FRA,1972,356,132,15,2,334,5,22,0.06179775280898876,27.0,12.0,26.666666666666668,-18.51851851851852,0,0.09090909090909091,0.14469453376205788,0.09782476205011187
FRA,1976,302,128,8,5,282,7,20,0.06622516556291391,22.0,2.0,23.0,-9.090909090909092,0,0.25,-0.15168539325842698,0.07161321287637913
FRA,1980,200,85,6,18,171,5,29,0.145,20.0,5.0,23.666666666666668,45.0,0,0.6206896551724138,-0.33774834437086093,0.09100763945730088
FRA,1984,354,139,31,20,287,16,67,0.18926553672316385,29.0,18.0,38.666666666666664,131.0344827586207,0,0.29850746268656714,0.77,0.13349690076202592
FRA,1988,413,167,13,12,384,4,29,0.07021791767554479,67.0,20.0,41.666666666666664,-56.71641791044776,0,0.41379310344827586,0.16666666666666666,0.13482781813290287
FRA,1992,486,196,43,9,429,5,57,0.11728395061728394,29.0,12.0,51.0,96.55172413793103,0,0.15789473684210525,0.17675544794188863,0.12558913500533084
FRA,1996,453,183,20,21,402,10,51,0.11258278145695365,57.0,9.0,45.666666666666664,-10.526315789473683,0,0.4117647058823529,-0.06790123456790123,0.10002821658326078
FRA,2000,470,196,14,22,404,30,66,0.14042553191489363,51.0,21.0,58.0,29.411764705882355,0,0.3333333333333333,0.037527593818984545,0.12343075466304372
FRA,2004,461,193,22,21,408,10,53,0.11496746203904555,66.0,22.0,56.666666666666664,-19.696969696969695,0,0.39622641509433965,-0.019148936170212766,0.12265859180363094
FRA,2008,448,205,28,25,371,24,77,0.171875,53.0,21.0,65.33333333333333,45.28301886792453,0,0.3246753246753247,-0.028199566160520606,0.14242266465131306
FRA,2012,426,188,22,30,344,30,82,0.19248826291079812,77.0,25.0,70.66666666666667,6.493506493506493,0,0.36585365853658536,-0.049107142857142856,0.15977690831661454
FRA,2016,512,202,21,20,416,55,96,0.1875,82.0,30.0,85.0,17.073170731707318,0,0.20833333333333334,0.20187793427230047,0.18395442097026604
FRA,2020,538,194,34,65,397,42,141,0.2620817843866171,96.0,20.0,106.33333333333333,46.875,0,0.46099290780141844,0.05078125,0.21402334909913842
FRA,2024,601,223,39,53,614,95,187,0.31114808652246256,141.0,65.0,141.33333333333334,32.62411347517731,0,0.28342245989304815,0.1171003717472119,0.2535766236363599
FRG,1968,432,154,18,17,381,16,51,0.11805555555555555,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0
FRG,1972,587,183,39,44,485,19,102,0.1737649063032368,51.0,17.0,0.0,100.0,1,0.43137254901960786,0.3587962962962963,0.0
FRG,1976,452,163,32,21,374,25,78,0.17256637168141592,102.0,44.0,77.0,-23.52941176470588,0,0.2692307692307692,-0.22998296422487224,0.15479561118006943
FRG,1984,571,194,53,30,413,75,158,0.276707530647986,78.0,21.0,112.66666666666667,102.56410256410255,0,0.189873417721519,0.26327433628318586,0.2076796028775462
FRG,1988,516,194,46,32,401,37,115,0.22286821705426357,158.0,30.0,117.0,-27.21518987341772,0,0.2782608695652174,-0.09632224168126094,0.22404737312788847
FSM,2000,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FSM,2004,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FSM,2008,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FSM,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
FSM,2016,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
FSM,2020,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0
FSM,2024,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GAB,1972,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GAB,1984,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
GAB,1988,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
GAB,1992,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0
GAB,1996,9,6,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.0
GAB,2000,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
GAB,2004,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
GAB,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
GAB,2012,21,7,0,0,20,1,1,0.047619047619047616,0.0,0.0,0.3333333333333333,inf,0,0.0,4.25,0.015873015873015872
GAB,2016,6,6,0,0,6,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.7142857142857143,0.015873015873015872
GAB,2020,5,5,0,0,5,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,-0.16666666666666666,0.015873015873015872
GAB,2024,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GAM,1984,16,9,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GAM,1988,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.625,0.0
GAM,1992,8,5,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
GAM,1996,12,6,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
GAM,2000,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8333333333333334,0.0
GAM,2004,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
GAM,2008,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GAM,2012,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
GAM,2016,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
GAM,2020,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
GAM,2024,7,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0
GBR,1896,25,19,3,3,16,3,9,0.36,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0
GBR,1900,146,39,15,59,38,34,108,0.7397260273972602,9.0,3.0,0.0,1100.0,0,0.5462962962962963,4.84,0.0
GBR,1904,6,4,0,1,4,1,2,0.3333333333333333,108.0,59.0,39.666666666666664,-98.14814814814815,0,0.5,-0.958904109589041,0.4776864535768645
GBR,1906,113,42,8,9,74,22,39,0.34513274336283184,2.0,1.0,49.666666666666664,1850.0,0,0.23076923076923078,17.833333333333332,0.4727307013644752
GBR,1908,972,108,90,147,604,131,368,0.3786008230452675,39.0,9.0,136.33333333333334,843.5897435897436,1,0.39945652173913043,7.601769911504425,0.35235563324714425
GBR,1912,461,79,59,47,291,64,170,0.368763557483731,368.0,147.0,192.33333333333334,-53.80434782608695,0,0.27647058823529413,-0.5257201646090535,0.3641657079639435
GBR,1920,345,84,17,52,234,42,111,0.3217391304347826,170.0,47.0,216.33333333333334,-34.705882352941174,0,0.46846846846846846,-0.25162689804772237,0.356367836987927
GBR,1924,428,115,19,15,364,30,64,0.14953271028037382,111.0,52.0,115.0,-42.34234234234234,0,0.234375,0.24057971014492754,0.2800117993996291
GBR,1928,354,84,24,7,296,27,58,0.1638418079096045,64.0,15.0,77.66666666666667,-9.375,0,0.1206896551724138,-0.17289719626168223,0.211704549541587
GBR,1932,170,50,14,9,135,12,35,0.20588235294117646,58.0,7.0,52.333333333333336,-39.6551724137931,0,0.2571428571428571,-0.519774011299435,0.17308562371038494
GBR,1936,250,91,8,12,214,16,36,0.144,35.0,9.0,43.0,2.857142857142857,0,0.3333333333333333,0.47058823529411764,0.17124138695026034
GBR,1948,590,139,12,7,529,42,61,0.10338983050847457,36.0,12.0,44.0,69.44444444444444,1,0.11475409836065574,1.36,0.15109072781655034
GBR,1952,401,127,26,3,370,2,31,0.0773067331670823,61.0,7.0,42.666666666666664,-49.18032786885246,0,0.0967741935483871,-0.32033898305084746,0.1082321878918523
GBR,1956,283,113,22,8,237,16,46,0.1625441696113074,31.0,3.0,46.0,48.38709677419355,0,0.17391304347826086,-0.2942643391521197,0.1144135777622881
GBR,1956,283,113,22,8,237,16,46,0.1625441696113074,31.0,3.0,46.0,48.38709677419355,0,0.17391304347826086,0.0,0.1341316907965657
GBR,1960,389,130,15,2,361,11,28,0.07197943444730077,46.0,8.0,35.0,-39.130434782608695,0,0.07142857142857142,0.3745583038869258,0.13235592455663853
GBR,1964,301,124,5,4,273,19,28,0.09302325581395349,28.0,2.0,34.0,0.0,0,0.14285714285714285,-0.2262210796915167,0.10918228662418722
GBR,1968,328,133,5,9,309,5,19,0.057926829268292686,28.0,4.0,25.0,-32.142857142857146,0,0.47368421052631576,0.08970099667774087,0.07430983984318232
GBR,1972,433,159,12,8,404,9,29,0.06697459584295612,19.0,9.0,25.333333333333332,52.63157894736842,0,0.27586206896551724,0.3201219512195122,0.07264156030840076
GBR,1976,353,148,11,6,321,15,32,0.0906515580736544,29.0,8.0,26.666666666666668,10.344827586206897,0,0.1875,-0.18475750577367206,0.07185099439496774
GBR,1980,328,145,24,5,281,18,47,0.14329268292682926,32.0,6.0,36.0,46.875,0,0.10638297872340426,-0.0708215297450425,0.10030627894781326
GBR,1984,509,190,42,9,438,20,71,0.13948919449901767,47.0,5.0,50.0,51.06382978723404,0,0.1267605633802817,0.551829268292683,0.12447781183316713
GBR,1988,472,191,15,22,418,17,54,0.11440677966101695,71.0,9.0,57.333333333333336,-23.943661971830984,0,0.4074074074074074,-0.07269155206286837,0.13239621902895463
GBR,1992,512,203,39,8,462,3,50,0.09765625,54.0,22.0,58.333333333333336,-7.4074074074074066,0,0.16,0.0847457627118644,0.11718407472001154
GBR,1996,391,175,9,2,365,15,26,0.06649616368286446,50.0,8.0,43.333333333333336,-48.0,0,0.07692307692307693,-0.236328125,0.09285306444796047
GBR,2000,415,179,12,22,361,20,54,0.13012048192771083,26.0,2.0,43.333333333333336,107.6923076923077,0,0.4074074074074074,0.061381074168797956,0.0980909652035251
GBR,2004,360,162,15,17,303,25,57,0.15833333333333333,54.0,22.0,45.666666666666664,5.555555555555555,0,0.2982456140350877,-0.13253012048192772,0.11831665964796954
GBR,2008,420,185,25,31,339,25,81,0.19285714285714287,57.0,17.0,64.0,42.10526315789473,0,0.38271604938271603,0.16666666666666666,0.16043698603939568
GBR,2012,684,249,48,48,558,30,126,0.18421052631578946,81.0,31.0,88.0,55.55555555555556,0,0.38095238095238093,0.6285714285714286,0.17846700083542189
GBR,2016,478,198,26,64,333,55,145,0.303347280334728,126.0,48.0,117.33333333333333,15.079365079365079,0,0.4413793103448276,-0.30116959064327486,0.22680498316922013
GBR,2020,548,197,57,41,407,43,141,0.2572992700729927,145.0,64.0,137.33333333333334,-2.7586206896551726,0,0.2907801418439716,0.14644351464435146,0.24828569224117006
GBR,2024,343,174,76,39,377,41,156,0.45481049562682213,141.0,41.0,147.33333333333334,10.638297872340425,0,0.25,-0.3740875912408759,0.3384856820115143
GBS,1996,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GBS,2000,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GBS,2004,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GBS,2008,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GBS,2012,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
GBS,2016,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
GBS,2020,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
GBS,2024,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
GDR,1968,346,124,19,13,294,20,52,0.15028901734104047,0.0,0.0,0.0,0.0,0,0.25,0.0,0.0
GDR,1972,454,161,57,30,303,64,151,0.33259911894273125,52.0,13.0,0.0,190.3846153846154,0,0.1986754966887417,0.31213872832369943,0.0
GDR,1976,407,139,42,102,212,51,195,0.47911547911547914,151.0,30.0,132.66666666666666,29.13907284768212,0,0.5230769230769231,-0.10352422907488987,0.32066787179975026
GDR,1980,495,167,61,115,231,88,264,0.5333333333333333,195.0,102.0,203.33333333333334,35.38461538461539,0,0.4356060606060606,0.21621621621621623,0.4483493104638479
GDR,1988,402,157,48,79,221,54,181,0.4502487562189055,264.0,115.0,213.33333333333334,-31.439393939393938,0,0.43646408839779005,-0.18787878787878787,0.4875658562225727
GEO,1996,42,39,2,0,40,0,2,0.047619047619047616,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GEO,2000,47,41,6,0,41,0,6,0.1276595744680851,2.0,0.0,0.0,200.0,0,0.0,0.11904761904761904,0.0
GEO,2004,39,38,0,2,35,2,4,0.10256410256410256,6.0,0.0,4.0,-33.33333333333333,0,0.5,-0.1702127659574468,0.09261424155041176
GEO,2008,38,35,3,3,32,0,6,0.15789473684210525,4.0,2.0,5.333333333333333,50.0,0,0.5,-0.02564102564102564,0.1293728046247643
GEO,2012,36,35,3,1,29,3,7,0.19444444444444445,6.0,3.0,5.666666666666667,16.666666666666664,0,0.14285714285714285,-0.05263157894736842,0.15163442795021742
GEO,2016,45,40,4,2,38,1,7,0.15555555555555556,7.0,1.0,6.666666666666667,0.0,0,0.2857142857142857,0.25,0.1692982456140351
GEO,2020,36,35,1,2,28,5,8,0.2222222222222222,7.0,2.0,7.333333333333333,14.285714285714285,0,0.25,-0.2,0.19074074074074074
GEO,2024,28,30,1,3,31,3,7,0.25,8.0,2.0,7.333333333333333,-12.5,0,0.42857142857142855,-0.2222222222222222,0.20925925925925926
GEQ,1984,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GEQ,1988,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0
GEQ,1992,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14285714285714285,0.0
GEQ,1996,8,5,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GEQ,2000,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
GEQ,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
GEQ,2008,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
GEQ,2012,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
GEQ,2016,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
GEQ,2020,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
GEQ,2024,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GER,1896,94,27,2,25,62,5,32,0.3404255319148936,0.0,0.0,0.0,0.0,0,0.78125,0.0,0.0
GER,1900,103,27,11,14,58,20,45,0.4368932038834951,32.0,25.0,0.0,40.625,0,0.3111111111111111,0.09574468085106383,0.0
GER,1904,55,25,7,4,39,5,16,0.2909090909090909,45.0,14.0,31.0,-64.44444444444444,0,0.25,-0.46601941747572817,0.35607594223582656
GER,1906,157,41,6,14,127,10,30,0.1910828025477707,16.0,4.0,30.333333333333332,87.5,0,0.4666666666666667,1.8545454545454545,0.3062950324467855
GER,1908,148,41,6,4,127,11,21,0.14189189189189189,30.0,14.0,22.333333333333332,-30.0,0,0.19047619047619047,-0.05732484076433121,0.20796126178291785
GER,1912,312,69,23,11,259,19,53,0.16987179487179488,21.0,4.0,34.666666666666664,152.38095238095238,0,0.20754716981132076,1.1081081081081081,0.16761549643715248
GER,1928,399,95,41,21,322,15,77,0.19298245614035087,53.0,11.0,50.333333333333336,45.28301886792453,0,0.2727272727272727,0.27884615384615385,0.1682487143013459
GER,1932,202,67,7,10,159,26,43,0.21287128712871287,77.0,21.0,57.666666666666664,-44.15584415584416,0,0.23255813953488372,-0.49373433583959897,0.19190851271361953
GER,1936,581,143,61,93,357,70,224,0.3855421686746988,43.0,10.0,114.66666666666667,420.93023255813955,1,0.41517857142857145,1.8762376237623761,0.2637986373145875
GER,1952,365,123,26,0,325,14,40,0.1095890410958904,224.0,93.0,102.33333333333333,-82.14285714285714,0,0.0,-0.3717728055077453,0.2360008322997674
GER,1956,261,100,23,9,209,20,52,0.19923371647509577,40.0,0.0,105.33333333333333,30.0,0,0.17307692307692307,-0.28493150684931506,0.2314549754152283
GER,1956,261,100,23,9,209,20,52,0.19923371647509577,40.0,0.0,105.33333333333333,30.0,0,0.17307692307692307,0.0,0.16935215801536063
